token_id,ethscription_number,ethscription_id,attributes
1996,1358612,0xd9cebf6b5cb0e4d2bad0c33a22c1673492f355ed2a7af9e4ecd94fd9783fcad9,"[{""trait_type"":""Glasses"",""value"":""Yellow Round Glasses ""},{""trait_type"":""Hair"",""value"":""Blonde Bowl cut ""},{""trait_type"":""Mouth"",""value"":""Braces ""},{""trait_type"":""Clothes"",""value"":""Yellow Tie ""},{""trait_type"":""Nerd"",""value"":""Skinny Nerd ""},{""trait_type"":""Background"",""value"":""Red Background ""}]"
1995,1359395,0x56e93b36fd91e1996834d06cb1343f467663946be50fb78827e6eac0de03e439,"[{""trait_type"":""Glasses"",""value"":""Yellow Rectangular Glasses ""},{""trait_type"":""Hair"",""value"":""Black Messy Hair ""},{""trait_type"":""Mouth"",""value"":""Smile ""},{""trait_type"":""Clothes"",""value"":""Green  T-Shirt ""},{""trait_type"":""Nerd"",""value"":""Skinny Nerd ""},{""trait_type"":""Background"",""value"":""Purple Background ""}]"
1994,1360028,0x93b617e143d547463135911144239f34fd06a773cfffecb8d956696946f3c20c,"[{""trait_type"":""Glasses"",""value"":""Blue Rectangular Glasses ""},{""trait_type"":""Hair"",""value"":""Red Quiff Haircut ""},{""trait_type"":""Mouth"",""value"":""Braces ""},{""trait_type"":""Clothes"",""value"":""Green Tie ""},{""trait_type"":""Nerd"",""value"":""Fat Nerd ""},{""trait_type"":""Background"",""value"":""Blue Background ""}]"
1993,1359626,0x34c65b1a2e754c52e688c852112150258c53b5baa60165e186a5488baf9fe0ac,"[{""trait_type"":""Glasses"",""value"":""Blue Rectangular Glasses ""},{""trait_type"":""Hair"",""value"":""Black Hair ""},{""trait_type"":""Mouth"",""value"":""Braces ""},{""trait_type"":""Clothes"",""value"":""Blue  T-Shirt ""},{""trait_type"":""Nerd"",""value"":""Skinny Nerd ""},{""trait_type"":""Background"",""value"":""Green Background ""}]"
1992,1358755,0xa3eb099fca59608a33ae52a23dad4345874f40ddd79cb9a7776db249fae8bdd9,"[{""trait_type"":""Glasses"",""value"":""Purple Round Glasses ""},{""trait_type"":""Hair"",""value"":""Brown Quiff Haircut ""},{""trait_type"":""Mouth"",""value"":""Smile ""},{""trait_type"":""Clothes"",""value"":""Green Tie ""},{""trait_type"":""Nerd"",""value"":""Skinny Nerd ""},{""trait_type"":""Background"",""value"":""Green Background ""}]"
1991,1360389,0xa3dc3595c5aee2e8bcc486e873a9e35b7a4fa277c6b6fba46caade599a0326bf,"[{""trait_type"":""Glasses"",""value"":""Red Round Glasses ""},{""trait_type"":""Hair"",""value"":""Blonde Short Hair ""},{""trait_type"":""Mouth"",""value"":""Smile ""},{""trait_type"":""Clothes"",""value"":""Blue Tie ""},{""trait_type"":""Nerd"",""value"":""Skinny Nerd ""},{""trait_type"":""Background"",""value"":""Cyan Background ""}]"
1990,1359968,0x2a897098f17cab51abe214ca3451d30a6b8ba7d32539d676446491d74aa0e43e,"[{""trait_type"":""Glasses"",""value"":""Blue Rectangular Glasses ""},{""trait_type"":""Hair"",""value"":""Red Bowl cut ""},{""trait_type"":""Mouth"",""value"":""Braces ""},{""trait_type"":""Clothes"",""value"":""Blue Shirt ""},{""trait_type"":""Nerd"",""value"":""Skinny Nerd ""},{""trait_type"":""Background"",""value"":""Cyan Background ""}]"
1989,1360138,0xd058e59167b26f1bb0cf258ea41b03c7164926285c85cdb0e82eb3e947a8a9b0,"[{""trait_type"":""Glasses"",""value"":""Green Round Glasses ""},{""trait_type"":""Hair"",""value"":""Black Bowl cut ""},{""trait_type"":""Mouth"",""value"":""Braces ""},{""trait_type"":""Clothes"",""value"":""Blue Shirt ""},{""trait_type"":""Nerd"",""value"":""Fat Nerd ""},{""trait_type"":""Background"",""value"":""Red Background ""}]"
1988,1359832,0x3268888a0a9ff7cfb4352c1fd4f135b0d05f8fea8291bdf155947002de386bdf,"[{""trait_type"":""Glasses"",""value"":""Yellow Round Glasses ""},{""trait_type"":""Hair"",""value"":""Black Messy Hair ""},{""trait_type"":""Mouth"",""value"":""Smile ""},{""trait_type"":""Clothes"",""value"":""Yellow Shirt ""},{""trait_type"":""Nerd"",""value"":""Skinny Nerd ""},{""trait_type"":""Background"",""value"":""Yellow Background ""}]"
1987,1358760,0x4f498f7950ec90c34cbfa7a70d3d7baff1a49244a8866a7403a8a5b7e9f4afd7,"[{""trait_type"":""Glasses"",""value"":""No Glasses ""},{""trait_type"":""Hair"",""value"":""Red Bowl cut ""},{""trait_type"":""Mouth"",""value"":""Big Teeth ""},{""trait_type"":""Clothes"",""value"":""Yellow  T-Shirt ""},{""trait_type"":""Nerd"",""value"":""Fat Nerd ""},{""trait_type"":""Background"",""value"":""Yellow Background ""}]"
1986,1359596,0x372f587ccada3b178aa39c4e89c2232d113ed30e049dec2eaaf233d22f6f1b7d,"[{""trait_type"":""Glasses"",""value"":""White Rectangular Glasses ""},{""trait_type"":""Hair"",""value"":""Red Bowl cut ""},{""trait_type"":""Mouth"",""value"":""Smile ""},{""trait_type"":""Clothes"",""value"":""Red  T-Shirt ""},{""trait_type"":""Nerd"",""value"":""Fat Nerd ""},{""trait_type"":""Background"",""value"":""Cyan Background ""}]"
