token_id,ethscription_number,ethscription_id,attributes
29,193080,0xa823a9c07a460a8f30960ec3550a9fc3dddf465daf91d31040748e2cbfa1892f,"[{""trait_type"":""biome"",""value"":""Sacred Lushland""},{""trait_type"":""avatar"",""value"":""Transformative Streetwear Vol 2 Standing""},{""trait_type"":""enchantment"",""value"":""Doki's Radiance""}]"
28,192979,0xb1a141d91bcd77e5a3c8a8497c27a6470e70e0bac8abb5bdd185534e1b0b4cc0,"[{""trait_type"":""biome"",""value"":""Sacred Lovers Peak""},{""trait_type"":""avatar"",""value"":""Emm Floating""},{""trait_type"":""accessory"",""value"":""Kite""},{""trait_type"":""enchantment"",""value"":""Doki's Radiance""}]"
27,192815,0xf2e51793fd448621a25747ee6c252807e86acb6a4c3889f4f00e63e391a0c288,"[{""trait_type"":""biome"",""value"":""Mega Forest""},{""trait_type"":""avatar"",""value"":""DOCTORdripp Phygital Hoodie""}]"
26,192776,0x3134b6b4abe10d4c115aa4a07d5ae7078d41e095d2cc26ac7e79a556c4dae51c,"[{""trait_type"":""biome"",""value"":""Sacred Element115""},{""trait_type"":""avatar"",""value"":""Transformative Streetwear Vol 2 Spotlight ELITE""},{""trait_type"":""accessory"",""value"":""Vroomway Wings & Kite""},{""trait_type"":""enchantment"",""value"":""Doki's Radiance""}]"
25,192724,0xa175e8c6150fafc623074c53459da6045f1dccea93a7111f415a25e5182c54f3,"[{""trait_type"":""biome"",""value"":""Desert Station""},{""trait_type"":""avatar"",""value"":""Transformative Streetwear Vol 2 Spotlight""},{""trait_type"":""accessory"",""value"":""Vroomway Wings""}]"
24,192494,0xa54727794d20c4a0fedf8c4b6f90b3c80f8a7f347b4dc9ecf991803b17cff28b,"[{""trait_type"":""biome"",""value"":""Smokelands""},{""trait_type"":""avatar"",""value"":""Transformative Streetwear Vol 2 Shrug""}]"
23,192488,0x88a56bd70564d3bcab94d714d5b1b00bb317533643f02814733e81f75aaa2df2,"[{""trait_type"":""biome"",""value"":""Sacred Vast Canyon""},{""trait_type"":""avatar"",""value"":""Samurai Spotlight""},{""trait_type"":""accessory"",""value"":""Kite""},{""trait_type"":""enchantment"",""value"":""Doki's Radiance""}]"
22,192273,0xaba98410587c1e1943d6dcaecd4b2105317aa9a26400c2368dd03dbac8b9fc1f,"[{""trait_type"":""biome"",""value"":""Vermuda""},{""trait_type"":""avatar"",""value"":""Samurai Spotlight""},{""trait_type"":""accessory"",""value"":""Kite""}]"
21,192212,0xbaf0c81ab52c808497aa63e8b1166fcddc919ec9541f07ee006c05cdaf2bc46a,"[{""trait_type"":""biome"",""value"":""Prairieland""},{""trait_type"":""avatar"",""value"":""Emm Floating""},{""trait_type"":""accessory"",""value"":""Kite""}]"
20,192068,0xaea6294764fd6de2ada2afe212350b941f9fea08365da12ba6adc643b4ca3389,"[{""trait_type"":""biome"",""value"":""Pirates Cove""},{""trait_type"":""avatar"",""value"":""Samurai Spotlight ELITE""},{""trait_type"":""accessory"",""value"":""PK Skull""}]"
19,192055,0x7416fbad565bccdf0c5983f0f16b56b953f9de258ae6d5b87ae5bc0ce24b97c6,"[{""trait_type"":""biome"",""value"":""Winterfrost""},{""trait_type"":""avatar"",""value"":""MVFW23 DOCTORdripp""}]"
18,192050,0xcdb69f963deba47eab74e41b2645937a5700d7390616bfb693f1f25daf3106fb,"[{""trait_type"":""biome"",""value"":""Serene Spa""},{""trait_type"":""avatar"",""value"":""Transformative Streetwear Vol 2 Standing""},{""trait_type"":""accessory"",""value"":""Kite""}]"
17,192040,0x709f09296e6b2ddddcab97d3642bc0e515209db134e5ba63780ed7da75ff797b,"[{""trait_type"":""biome"",""value"":""Element115""},{""trait_type"":""avatar"",""value"":""Transformative Streetwear Vol 2 Spotlight""},{""trait_type"":""accessory"",""value"":""Vroomway Wings & Kite""}]"
16,192036,0xc487acaad8a0e15a33b20c088a7727f8925dc16ef7a211dbcde52282cce844e7,"[{""trait_type"":""biome"",""value"":""Rigid Ridge""},{""trait_type"":""avatar"",""value"":""Transformative Streetwear Vol 2 Shrug""},{""trait_type"":""accessory"",""value"":""Kite""}]"
15,192030,0xd9c1994962c7479cb5f0b9efbee39a095b8af6cb675a519c0a46720866bc302a,"[{""trait_type"":""biome"",""value"":""Sacred Serene Spa""},{""trait_type"":""avatar"",""value"":""Transformative Streetwear Vol 2 Shrug""},{""trait_type"":""accessory"",""value"":""Kite""},{""trait_type"":""enchantment"",""value"":""Doki's Radiance""}]"
14,192019,0x13d67dc7dcd1eba9ee498fc6df83a33cec9861b69eabe581f5d6838719210ea0,"[{""trait_type"":""biome"",""value"":""Jurassic""},{""trait_type"":""avatar"",""value"":""MVFW23 dripp Spotlight""},{""trait_type"":""accessory"",""value"":""Kite""}]"
13,192008,0xd162fb0feff98d20cb1627cd52a4514eca183b581a672a2f1ec323e41af701da,"[{""trait_type"":""biome"",""value"":""Satoshi Trees""},{""trait_type"":""avatar"",""value"":""Transformative Streetwear Vol 2 Shrug""}]"
12,191987,0xfb2064fbef68877765300d10e907538b1d5d4ae741fa79c675cc52e9c26995cf,"[{""trait_type"":""biome"",""value"":""Sacred Jurassic""},{""trait_type"":""avatar"",""value"":""Transformative Streetwear Vol 2 Shrug""},{""trait_type"":""accessory"",""value"":""Kite""},{""trait_type"":""enchantment"",""value"":""Doki's Radiance""}]"
11,191968,0x9187a764efb47aa80008fcd8708f4e9964814ee53750bfd35186dddabb87d243,"[{""trait_type"":""biome"",""value"":""Clarity Falls""},{""trait_type"":""avatar"",""value"":""Transformative Streetwear Vol 2 Shrug""}]"
10,191959,0xfd4545fbb8c90ffc8da22c5ff909821c430d44184ec30508bbea8751e530a4d3,"[{""trait_type"":""biome"",""value"":""Prairieland""},{""trait_type"":""avatar"",""value"":""Transformative Streetwear Vol 2 Standing""}]"
9,191931,0x579c9b8f26128bcd070e6fbab640d53588c5c999cc2a2429207027ce83ac748b,"[{""trait_type"":""biome"",""value"":""Serene Spa""},{""trait_type"":""avatar"",""value"":""Transformative Streetwear Vol 2 Shrug""},{""trait_type"":""accessory"",""value"":""Kite""}]"
8,191924,0x1e3c822603937bb7ca39ca9274f4b81a2b1f4678e2c090d7f66da239aa2108af,"[{""trait_type"":""biome"",""value"":""Winterfrost""},{""trait_type"":""avatar"",""value"":""Transformative Streetwear Vol 2 Standing ELITE""},{""trait_type"":""accessory"",""value"":""Kite""}]"
7,191918,0xfcc4842f76203a60ec7466ce9b03a55bf09a3c37d254df5d2bb8328810e35bcc,"[{""trait_type"":""biome"",""value"":""Sacred Rigid Ridge""},{""trait_type"":""avatar"",""value"":""Transformative Streetwear Vol 2 Shrug""},{""trait_type"":""enchantment"",""value"":""Doki's Radiance""}]"
6,191914,0x44c5266d3a5b42b79ccb5bf6f249d966c188c73c45ef343471da1b072dae3e41,"[{""trait_type"":""biome"",""value"":""Pirates Cove""},{""trait_type"":""avatar"",""value"":""Transformative Streetwear Vol 2 Standing""}]"
5,191911,0xb79c42f5c1b2b7e12873a876421ce7a1baf5480a76d6a6a816291112ff3015e2,"[{""trait_type"":""biome"",""value"":""Sacred Clarity Falls""},{""trait_type"":""avatar"",""value"":""DOCTORdripp Phygital Hoodie""},{""trait_type"":""accessory"",""value"":""Kite""},{""trait_type"":""enchantment"",""value"":""Doki's Radiance""}]"
4,191899,0xb3b1dca15bbac7481943aa9eb37abdad5b680f9e166d60dd46411e3243b2c220,"[{""trait_type"":""biome"",""value"":""Blueberry Lake""},{""trait_type"":""avatar"",""value"":""MVFW23 DOCTORdripp""},{""trait_type"":""accessory"",""value"":""Kite""}]"
3,191895,0xe01b97527d2bca33d2142b4254b8398b1e543b6b2a0ca835a39d9894d7590717,"[{""trait_type"":""biome"",""value"":""Sacred Cobalt Ridge""},{""trait_type"":""avatar"",""value"":""Transformative Streetwear Vol 2 Shrug""},{""trait_type"":""accessory"",""value"":""Kite""},{""trait_type"":""enchantment"",""value"":""Doki's Radiance""}]"
2,178853,0xb826d055f77625f8ec1fdc25909bf2dc51497979f8c3b167a75b0afc8b5a2bd8,"[{""trait_type"":""biome"",""value"":""Clarity Falls""},{""trait_type"":""avatar"",""value"":""Nikki Fuego""},{""trait_type"":""collection"",""value"":""DOCTORdripp Wearable Stars""},{""trait_type"":""special edition"",""value"":""First Edition Animation""}]"
1,178840,0xe0059e811ff7f313beb2b96bf9036619f42b584b6f47d2bb6843ac3a899c164e,"[{""trait_type"":""biome"",""value"":""Blueberry Lake""},{""trait_type"":""avatar"",""value"":""DOCTORdripp""},{""trait_type"":""collection"",""value"":""DOCTORdripp Wearable Stars""},{""trait_type"":""special edition"",""value"":""First Edition Animation""}]"
0,178809,0xe627906458d408d8f454162943ddb1966849ed3b15ba5b179db1f56d47f329a5,"[{""trait_type"":""biome"",""value"":""Lovers Peak""},{""trait_type"":""avatar"",""value"":""Emm""},{""trait_type"":""collection"",""value"":""DOCTORdripp Wearable Stars""},{""trait_type"":""special edition"",""value"":""First Edition Animation""}]"
