token_id,ethscription_number,ethscription_id,attributes
108,1093621,0x15240607dececb0a2f8f7416eacd062a4cce0c21a144d6cbdc4c55bc7975e48f,"[{""trait_type"":""hex"",""value"":""#800080""},{""trait_type"":""luminance"",""value"":""40.9594""}]"
107,1093589,0xdcd9508594c0eb2d75cb615635023ef0b8306eddbcd55b74e327988d7698beb7,"[{""trait_type"":""hex"",""value"":""#aa23ff""},{""trait_type"":""luminance"",""value"":""62.05522""}]"
106,1093551,0x39e0d3b4eb529886fc8155f06da9fe4de788a9575103407075a00e8cc0d6ba98,"[{""trait_type"":""hex"",""value"":""#7cfc00""},{""trait_type"":""luminance"",""value"":""152.49964""}]"
105,1093535,0x237507d5e2f10d8113f9355e607c29b660730ee4876f8f6cda5c03249e94c109,"[{""trait_type"":""hex"",""value"":""#ffd700""},{""trait_type"":""luminance"",""value"":""147.4483""}]"
104,1093528,0x66ed096f2c88c5abc42b147fee299a9f76e798d739c1894125b71b2e02b0cae6,"[{""trait_type"":""hex"",""value"":""#dd484e""},{""trait_type"":""luminance"",""value"":""78.94142""}]"
103,1093521,0x22a305d734527de432490321ee227032d6b26d3a3b8777122d280a46ff5189af,"[{""trait_type"":""hex"",""value"":""#00ff00""},{""trait_type"":""luminance"",""value"":""149.685""}]"
102,1093519,0x882bd8043c3479381d046ddb359ae96605ef8512af8a92be49d76abb16736eaa,"[{""trait_type"":""hex"",""value"":""#00ee33""},{""trait_type"":""luminance"",""value"":""139.82693""}]"
101,1093505,0x2deed8fd5d854a2ed65ee71f164563ad40d70dd97a90e34ab905965cb632f232,"[{""trait_type"":""hex"",""value"":""#dd00cc""},{""trait_type"":""luminance"",""value"":""70.05195""}]"
100,1093500,0x2c0adabdf6a7592aade00c5e5c615b8eed5331c94dd5ff834d481e4141f771ef,"[{""trait_type"":""hex"",""value"":""#00b800""},{""trait_type"":""luminance"",""value"":""108.008""}]"
99,1093490,0xdb6e870e48b4faa21e0e97bb1da43c40665435f8832c4cd2ebd828aadc23ea2f,"[{""trait_type"":""hex"",""value"":""#009900""},{""trait_type"":""luminance"",""value"":""89.811""}]"
98,1093483,0x02282a1261f9fe37fae362c95bf5f082d6f46c321d4560d613ee2b731cdb9f6e,"[{""trait_type"":""hex"",""value"":""#b63364""},{""trait_type"":""luminance"",""value"":""63.14668""}]"
97,1093422,0xed9e109c5319581a51d978bcb91233ba4bd006a982176f8bc82467abba6cdf4f,"[{""trait_type"":""hex"",""value"":""#dac43c""},{""trait_type"":""luminance"",""value"":""132.41013""}]"
96,1093409,0xd0e777f1f36466ad454019b75225407e4a2b8a47f35da50c9d4ab840345fd32f,"[{""trait_type"":""hex"",""value"":""#1805db""},{""trait_type"":""luminance"",""value"":""26.14212""}]"
95,1093198,0xd0cc97160106a9bedd324449f81c25d794865ef3f20faa8d13131ace6eedbee5,"[{""trait_type"":""hex"",""value"":""#55ee00""},{""trait_type"":""luminance"",""value"":""141.9989""}]"
94,1093194,0x25a3b912c7a8f8757233fa7bfefe2853538bcdc34c4e4ed2a907daa815de8ef7,"[{""trait_type"":""hex"",""value"":""#20377f""},{""trait_type"":""luminance"",""value"":""36.65352""}]"
93,1093192,0xdc1970702790a3ddb3c7c5f2368bfb6c23b6cabf281307ce4eb89833ff260a22,"[{""trait_type"":""hex"",""value"":""#44ee00""},{""trait_type"":""luminance"",""value"":""141.17775""}]"
92,1093187,0xac259584c491d24925e7001d3874bf818807047309409284149b271d985f7698,"[{""trait_type"":""hex"",""value"":""#014420""},{""trait_type"":""luminance"",""value"":""40.08347""}]"
91,1093186,0xd92862ff4725a62701f8906432d4ac9996112f74a897a45b840601549dcc6fc6,"[{""trait_type"":""hex"",""value"":""#cad175""},{""trait_type"":""luminance"",""value"":""137.39337""}]"
90,1093185,0x769ae1075a3ef4c32a8bee5c6a5a312a2478929d08483a3cf1e89e13a51c6a7e,"[{""trait_type"":""hex"",""value"":""#2cfa1f""},{""trait_type"":""luminance"",""value"":""147.38091""}]"
89,1093180,0x0ff426714f2122792dd1ffbb78071aef14a939d3833c96a9dc4c49ea5ac60940,"[{""trait_type"":""hex"",""value"":""#ff99cc""},{""trait_type"":""luminance"",""value"":""120.08396""}]"
88,1093178,0xc831731805f33a3c4994de5c03280b70fecba38c9fa9e52101845a1e3b114445,"[{""trait_type"":""hex"",""value"":""#445500""},{""trait_type"":""luminance"",""value"":""53.87858""}]"
87,1093175,0xe6b12b33bef9783dd176af1aff39eeecc73d42d7d95e0a850216d0916deba928,"[{""trait_type"":""hex"",""value"":""#d0fe1d""},{""trait_type"":""luminance"",""value"":""161.58276""}]"
